x,y,TYPE,NAICS,ESS_CLASS,WORKER,SERIAL,N,WID2
-87.22071,30.421044,w,541110,Essential,1,521681,1,21861
-87.22071,30.421044,w,541110,Essential,1,914602,1,21862
-87.2207093277593,30.5319771480664,w,722511,Essential*,1,921173,1,21863
-87.220701,30.413637,w,541110,Essential,21,828962,1,21864
-87.220701,30.413637,w,541211,Essential,2,680810,1,21865
-87.220701,30.413637,w,541211,Essential,36,722833,1,21866
-87.220701,30.413637,w,541211,Essential,21,929408,1,21867
-87.220701,30.425382,w,524210,Essential,1,571590,1,21868
-87.220701,30.474468,w,561621,Essential,2,721073,1,21869
-87.2206992142331,30.5063259590869,w,532490,Essential,2,897914,1,21870
-87.220692,30.414816,w,541990,Essential*,1,920904,1,21871
-87.220674,30.408462,w,531210,Essential,1,950700,1,21872
-87.220674,30.408462,w,611519,Essential*,1,848546,1,21873
-87.2206425,30.492594,w,423110,Nonessential,18,736324,1,21874
-87.2206425,30.4929,w,423210,Essential*,3,840946,1,21875
-87.2206425,30.509136,w,524210,Essential,1,745018,1,21876
-87.2206425,30.509136,w,524210,Essential,7,790444,1,21877
-87.2206335,30.421935,w,721191,Essential,1,737122,1,21878
-87.2206335,30.454857,w,531110,Essential,1,665783,1,21879
-87.2206335,30.454857,w,621610,Essential,11,853574,1,21880
-87.2206335,30.454857,w,624410,Essential,1,676052,1,21881
-87.2206335,30.454857,w,813110,Essential*,7,544957,1,21882
-87.22062,30.485682,w,238130,Essential*,1,588226,1,21883
-87.2206125549937,30.428680922527,w,517919,Essential*,1,700786,1,21884
-87.220611,30.424302,w,621330,Essential,1,760812,1,21885
-87.220602,30.48831,w,541990,Essential*,2,600083,1,21886
-87.2205705,30.453165,w,445120,Essential,1,951015,1,21887
-87.2205705,30.453165,w,447190,Essential,3,955683,1,21888
-87.2205705,30.535389,w,813910,Essential*,3,788620,1,21889
-87.2205637884333,30.4275634529461,w,561990,Essential*,1,501598,1,21890
-87.2205615,30.509649,w,722511,Essential*,1,732674,1,21891
-87.2205615,30.525129,w,541990,Essential*,1,664775,1,21892
-87.2205537097605,30.4350656033847,w,561499,Essential*,25,558350,1,21893
-87.2205537097605,30.4350656033847,w,922110,Essential,8,893114,1,21894
-87.2205537097605,30.4350656033847,w,922130,Essential,18,797541,1,21895
-87.2205435,30.433815,w,812910,Nonessential,1,890789,1,21896
-87.2205435,30.433815,w,999999,"",1,559863,1,21897
-87.2205435,30.479688,w,541110,Essential,6,872928,1,21898
-87.2205435,30.490884,w,999999,"",3,621555,1,21899
-87.2205435,30.5253,w,453998,Nonessential,1,821696,1,21900
-87.22053,30.420477,w,999999,"",13,561927,1,21901
-87.220512,30.416166,w,541110,Essential,1,496764,1,21902
-87.220512,30.416166,w,541110,Essential,1,788387,1,21903
-87.220512,30.416166,w,813410,Nonessential,1,634546,1,21904
-87.220503,30.413673,w,531110,Essential,6,759545,1,21905
-87.220503,30.413673,w,999999,"",3,617336,1,21906
-87.220503,30.526479,w,561990,Essential*,1,819530,1,21907
-87.2204970970468,30.4092356053659,w,999999,"",1,486945,1,21908
-87.2204805,30.500856,w,813110,Essential*,21,717722,1,21909
-87.2204715,30.524472,w,236116,Essential,1,634447,1,21910
-87.2204715,30.524472,w,336411,Essential,1,651829,1,21911
-87.2204715,30.524472,w,423850,Essential,1,633402,1,21912
-87.2204715,30.524472,w,453998,Nonessential,1,896971,1,21913
-87.2204715,30.524472,w,515112,Essential,1,802652,1,21914
-87.2204715,30.524472,w,523930,Essential,1,676375,1,21915
-87.2204715,30.524472,w,523930,Essential,1,877812,1,21916
-87.2204715,30.524472,w,524210,Essential,1,521486,1,21917
-87.2204715,30.524472,w,541211,Essential,1,582338,1,21918
-87.2204715,30.524472,w,541211,Essential,1,707152,1,21919
-87.2204715,30.524472,w,541340,Essential*,1,852014,1,21920
-87.2204715,30.524472,w,561990,Essential*,1,897211,1,21921
-87.2204715,30.524472,w,621111,Essential,1,939513,1,21922
-87.2204715,30.524472,w,621610,Essential,1,836800,1,21923
-87.2204625,30.425427,w,541990,Essential*,1,580955,1,21924
-87.2204535,30.421134,w,531210,Essential,1,576091,1,21925
-87.2204535,30.421134,w,541110,Essential,1,779551,1,21926
-87.2204535,30.421134,w,541110,Essential,1,797042,1,21927
-87.2204535,30.421134,w,999999,"",1,603123,1,21928
-87.2204535,30.427137,w,541110,Essential,1,565965,1,21929
-87.22044,30.473694,w,236220,Essential,77,570133,1,21930
-87.220431,30.433356,w,424210,Essential,1,721682,1,21931
-87.220431,30.433356,w,448120,Nonessential,1,884257,1,21932
-87.220422,30.414303,w,541110,Essential,17,885101,1,21933
-87.220422,30.414303,w,541110,Essential,4,960174,1,21934
-87.220422,30.436938,w,561510,Nonessential,16,611356,1,21935
-87.220404,30.412449,w,448120,Nonessential,8,806570,1,21936
-87.220404,30.412449,w,448210,Nonessential,4,527717,1,21937
-87.220404,30.412449,w,999999,"",2,786540,1,21938
-87.220404,30.494403,w,561499,Essential*,1,595033,1,21939
-87.2203905,30.418128,w,928110,Essential,1,755730,1,21940
-87.2203815,30.415023,w,531110,Essential,5,648585,1,21941
-87.2203815,30.498912,w,721110,Essential,12,850833,1,21942
-87.2203815,30.498912,w,811192,Nonessential,132,507983,1,21943
-87.22037945,30.52256365,n,999999,"",6,24,1,21944
-87.220341,30.424455,w,722511,Essential*,1,945966,1,21945
-87.220341,30.511494,w,524126,Essential,1,544963,1,21946
-87.220341,30.511494,w,722515,Essential*,1,761667,1,21947
-87.220332,30.449358,w,561730,Essential*,1,821464,1,21948
-87.2203211793189,30.4267587833129,w,335999,Essential,1,668176,1,21949
-87.2203005,30.415248,w,541810,Essential*,2,681758,1,21950
-87.2203005,30.519315,w,621498,Essential,1,644440,1,21951
-87.2202915,30.435336,w,561320,Essential*,1,876179,1,21952
-87.2202915,30.519738,w,621210,Essential,1,684889,1,21953
-87.2202915,30.519738,w,621210,Essential,1,869209,1,21954
-87.2202915,30.519738,w,999999,"",1,496538,1,21955
-87.2202825,30.414339,w,541110,Essential,1,799172,1,21956
-87.2202825,30.414339,w,812112,Nonessential,3,690108,1,21957
-87.2202825,30.474909,w,423610,Essential,1,485580,1,21958
-87.2202825,30.474909,w,423610,Essential,2,488008,1,21959
-87.2202825,30.474909,w,423610,Essential,2,621441,1,21960
-87.2202825,30.474909,w,453998,Nonessential,11,578381,1,21961
-87.2202825,30.474909,w,999999,"",4,581847,1,21962
-87.2202825,30.474909,w,999999,"",2,775078,1,21963
-87.2202735,30.415113,w,561990,Essential*,126,571036,1,21964
-87.2202735,30.419136,w,541110,Essential,1,587487,1,21965
-87.2202735,30.419136,w,611511,Essential*,1,694292,1,21966
-87.22026,30.420603,w,541990,Essential*,4,813610,1,21967
-87.220251,30.523437,w,813110,Essential*,1,482494,1,21968
-87.220251,30.523437,w,813110,Essential*,1,562692,1,21969
-87.220242,30.435129,w,561499,Essential*,18,637055,1,21970
-87.220242,30.435129,w,561499,Essential*,1,943507,1,21971
-87.220242,30.435129,w,999999,"",7,941804,1,21972
-87.220242,30.47409,w,541922,Essential*,8,791121,1,21973
-87.220233,30.417687,w,999999,"",1,863486,1,21974
-87.2202159139933,30.5253098360541,w,541611,Essential*,1,862976,1,21975
-87.2202105,30.412584,w,453220,Nonessential,1,547399,1,21976
-87.2202105,30.530565,w,621111,Essential,1,489863,1,21977
-87.2202105,30.530565,w,621111,Essential,1,536658,1,21978
-87.2202105,30.530565,w,621111,Essential,1,582084,1,21979
-87.2202105,30.530565,w,621111,Essential,1,629461,1,21980
-87.2202105,30.530565,w,621111,Essential,1,680737,1,21981
-87.2202105,30.530565,w,621111,Essential,1,694686,1,21982
-87.2202105,30.530565,w,621111,Essential,1,719046,1,21983
-87.2202105,30.530565,w,621111,Essential,1,730228,1,21984
-87.2202105,30.530565,w,621111,Essential,1,744688,1,21985
-87.2202105,30.530565,w,621111,Essential,1,777687,1,21986
-87.2202105,30.530565,w,621111,Essential,1,875067,1,21987
-87.2202015,30.520584,w,621210,Essential,1,881106,1,21988
-87.2201925,30.417444,w,561990,Essential*,20,853570,1,21989
-87.2201835,30.479346,w,531312,Essential,7,867005,1,21990
-87.220161,30.462696,w,541618,Essential*,1,727999,1,21991
-87.220161,30.462696,w,624410,Essential,1,656414,1,21992
-87.220161,30.496815,w,541940,Essential,5,572901,1,21993
-87.220161,30.496815,w,541940,Essential,9,795084,1,21994
-87.220161,30.496815,w,541940,Essential,1,799565,1,21995
-87.220161,30.496815,w,541940,Essential,3,893408,1,21996
-87.220161,30.496815,w,999999,"",3,523200,1,21997
-87.220152,30.431916,w,624120,Essential,1,546923,1,21998
-87.220143,30.420135,w,447190,Essential,4,813010,1,21999
-87.220143,30.420135,w,561110,Essential*,1,526598,1,22000
-87.220143,30.4461,w,452319,"",6,773522,1,22001
-87.220134,30.408498,w,541990,Essential*,1,575036,1,22002
-87.220134,30.408498,w,999999,"",81,727385,1,22003
-87.220134,30.443643,w,813110,Essential*,5,573035,1,22004
-87.2201115,30.436092,w,445230,Essential,7,536196,1,22005
-87.2201115,30.448386,w,999999,"",1,612928,1,22006
-87.2201025,30.430377,w,722320,Essential*,1,926921,1,22007
-87.2201025,30.430899,w,238110,Essential*,1,822665,1,22008
-87.2201025,30.430899,w,453998,Nonessential,1,742183,1,22009
-87.2201025,30.460932,w,311514,Essential,1,556186,1,22010
-87.2200935,30.419586,w,531210,Essential,1,693019,1,22011
-87.2200935,30.445344,w,711510,Nonessential,1,571996,1,22012
-87.2200935,30.475539,w,441320,Essential,9,858079,1,22013
-87.2200935,30.475539,w,524210,Essential,2,666384,1,22014
-87.2200935,30.475539,w,524210,Essential,3,730243,1,22015
-87.2200935,30.475539,w,524210,Essential,1,791726,1,22016
-87.2200935,30.475539,w,524210,Essential,1,911027,1,22017
-87.2200935,30.475539,w,999999,"",1,764052,1,22018
-87.22008,30.423078,w,541611,Essential*,1,657274,1,22019
-87.2200781164333,30.5117216841216,w,524210,Essential,1,803106,1,22020
-87.220071,30.505959,w,721110,Essential,16,903601,1,22021
-87.220062,30.419442,w,611699,Essential*,9,595087,1,22022
-87.220044,30.4344,w,722511,Essential*,2,481629,1,22023
-87.2200305,30.527028,w,541512,Essential,1,607438,1,22024
-87.2200215,30.41325,w,236220,Essential,13,570645,1,22025
-87.2200215,30.41325,w,541410,Nonessential,27,682544,1,22026
-87.2200215,30.512286,w,561613,Essential,1,868541,1,22027
-87.2200215,30.522528,w,999999,"",1,912129,1,22028
-87.2200125,30.456117,w,484121,Essential,8,691902,1,22029
-87.2200035,30.425508,w,813319,Essential*,1,676432,1,22030
-87.2200035,30.440997,w,921120,Essential,3,842211,1,22031
-87.2200035,30.469338,w,237130,Essential,5,879933,1,22032
-87.2200035,30.481857,w,561110,Essential*,2,958570,1,22033
-87.2200035,30.481857,w,611710,Essential*,1,744035,1,22034
-87.2200035,30.481857,w,621111,Essential,28,517471,1,22035
-87.2200035,30.481857,w,621111,Essential,8,573403,1,22036
-87.2200035,30.481857,w,621111,Essential,1,696863,1,22037
-87.2200035,30.481857,w,621330,Essential,33,564950,1,22038
-87.2200035,30.481857,w,621330,Essential,1,618154,1,22039
-87.2200035,30.481857,w,621330,Essential,2,676858,1,22040
-87.2200035,30.481857,w,621330,Essential,1,959614,1,22041
-87.2200035,30.481857,w,624190,Essential,1,814807,1,22042
-87.219972,30.416535,w,561720,Essential,1,628568,1,22043
-87.219963,30.416247,w,531210,Essential,4,520342,1,22044
-87.219963,30.416247,w,531312,Essential,130,695722,1,22045
-87.219963,30.416247,w,813319,Essential*,1,638397,1,22046
-87.219963,30.416247,w,926110,Essential,4,730266,1,22047
-87.219963,30.518298,w,721110,Essential,1,930473,1,22048
-87.219963,30.518298,w,721110,Essential,1,933214,1,22049
-87.219963,30.518298,w,999999,"",1,917370,1,22050
-87.219954,30.419127,w,541990,Essential*,1,620954,1,22051
-87.2199470755508,30.4328869821722,w,448210,Nonessential,1,573437,1,22052
-87.2199470755508,30.4328869821722,w,541219,Essential,2,945060,1,22053
-87.2199405,30.431223,w,332813,Essential,1,530163,1,22054
-87.2199225,30.421332,w,541110,Essential,1,747023,1,22055
-87.2199225,30.421332,w,541110,Essential,1,780771,1,22056
-87.2199225,30.463443,w,561730,Essential*,2,700842,1,22057
-87.2199135,30.433833,w,445120,Essential,2,887626,1,22058
-87.2199135,30.433833,w,447190,Essential,15,814174,1,22059
-87.2199135,30.488634,w,541930,Essential*,1,822626,1,22060
-87.2199135,30.488634,w,541930,Essential*,8,893339,1,22061
-87.2199,30.434076,w,621391,Essential,2,544560,1,22062
-87.2199,30.434076,w,621391,Essential,2,681909,1,22063
-87.2199,30.434076,w,621391,Essential,1,763634,1,22064
-87.219891,30.410982,w,518210,Essential,3,867704,1,22065
-87.219891,30.418254,w,541820,Essential*,1,597159,1,22066
-87.219891,30.479949,w,561990,Essential*,2,585716,1,22067
-87.219882,30.424635,w,611620,Essential*,1,875852,1,22068
-87.219882,30.424635,w,611620,Essential*,1,944156,1,22069
-87.219882,30.444786,w,561990,Essential*,1,770318,1,22070
-87.219873,30.44718,w,624190,Essential,1,824261,1,22071
-87.219873,30.44718,w,813110,Essential*,1,892826,1,22072
-87.219864,30.421107,w,541110,Essential,1,523914,1,22073
-87.219864,30.421107,w,541199,Essential,1,582509,1,22074
-87.219864,30.421107,w,541199,Essential,1,669527,1,22075
-87.2198505,30.526227,w,541990,Essential*,1,735435,1,22076
-87.2198415,30.481245,w,621210,Essential,5,492123,1,22077
-87.2198415,30.481245,w,621210,Essential,1,537231,1,22078
-87.2198415,30.481245,w,621210,Essential,3,733556,1,22079
-87.2198415,30.481245,w,621210,Essential,1,778833,1,22080
-87.2198415,30.481245,w,621210,Essential,1,803324,1,22081
-87.2198415,30.481245,w,621210,Essential,1,803393,1,22082
-87.2198415,30.481245,w,621210,Essential,16,871748,1,22083
-87.2198415,30.481245,w,999999,"",6,530816,1,22084
-87.2198415,30.481245,w,999999,"",2,709230,1,22085
-87.2198325,30.4335,w,541110,Essential,1,765889,1,22086
-87.2198235,30.415842,w,442210,Nonessential,1,502030,1,22087
-87.2198235,30.415842,w,813110,Essential*,4,894513,1,22088
-87.21981,30.461769,w,813110,Essential*,1,948391,1,22089
-87.2198051749411,30.4209246573475,w,812199,Nonessential,1,617942,1,22090
-87.219801,30.457026,w,238310,Essential*,1,655419,1,22091
-87.219783,30.433302,w,515111,Essential,1,607734,1,22092
-87.219783,30.433302,w,515111,Essential,2,879518,1,22093
-87.219783,30.433302,w,515112,Essential,1,494647,1,22094
-87.219783,30.433302,w,515112,Essential,1,534229,1,22095
-87.219783,30.433302,w,515112,Essential,7,591268,1,22096
-87.219783,30.433302,w,517311,"",4,504420,1,22097
-87.219783,30.433302,w,541840,Essential*,2,664929,1,22098
-87.219774,30.420693,w,541110,Essential,1,526202,1,22099
-87.219774,30.420693,w,541110,Essential,2,902593,1,22100
-87.219774,30.420693,w,541110,Essential,2,908576,1,22101
-87.219774,30.42711,w,531210,Essential,1,834506,1,22102
-87.219774,30.430494,w,531110,Essential,1,925698,1,22103
-87.219774,30.462246,w,812990,Nonessential,1,573991,1,22104
-87.219774,30.496806,w,446199,Essential,3,735777,1,22105
-87.2197605,30.422178,w,721191,Essential,1,888693,1,22106
-87.2197515,30.42027,w,238320,Essential*,1,509826,1,22107
-87.2197425,30.412782,w,524210,Essential,1,958968,1,22108
-87.2197425,30.412782,w,621111,Essential,3,484478,1,22109
-87.2197425,30.412782,w,621111,Essential,9,960158,1,22110
-87.2197425,30.412782,w,621493,Essential,1,650419,1,22111
-87.2197425,30.412782,w,624190,Essential,2,716907,1,22112
-87.2197425,30.412782,w,722513,Essential*,25,668028,1,22113
-87.2197425,30.412782,w,812112,Nonessential,1,844390,1,22114
-87.2197425,30.418794,w,561499,Essential*,8,595041,1,22115
-87.2197425,30.480318,w,561110,Essential*,1,806829,1,22116
-87.2197425,30.480318,w,621210,Essential,1,647606,1,22117
-87.2197425,30.480318,w,621210,Essential,1,756532,1,22118
-87.2197425,30.480318,w,621210,Essential,1,890524,1,22119
-87.21972,30.420468,w,453310,Nonessential,13,932495,1,22120
-87.21972,30.430296,w,541310,Essential,1,946946,1,22121
-87.219711,30.407553,w,722511,Essential*,4,493117,1,22122
-87.219711,30.43494,w,621111,Essential,2,545482,1,22123
-87.219711,30.43494,w,621111,Essential,23,587061,1,22124
-87.219711,30.43494,w,621111,Essential,19,658215,1,22125
-87.219711,30.43494,w,621111,Essential,1,699321,1,22126
-87.219711,30.43494,w,621111,Essential,1,805504,1,22127
-87.219711,30.43494,w,621111,Essential,1,817501,1,22128
-87.219711,30.43494,w,621111,Essential,1,845562,1,22129
-87.219711,30.43494,w,621111,Essential,16,866400,1,22130
-87.219711,30.43494,w,621111,Essential,11,881021,1,22131
-87.219711,30.43494,w,621111,Essential,23,919425,1,22132
-87.219711,30.43494,w,621111,Essential,1,930556,1,22133
-87.219711,30.43494,w,621399,Essential,1,492511,1,22134
-87.219711,30.43494,w,621399,Essential,2,738775,1,22135
-87.219711,30.43494,w,621399,Essential,1,776872,1,22136
-87.219711,30.43494,w,621493,Essential,3,552060,1,22137
-87.219711,30.43494,w,621493,Essential,10,621048,1,22138
-87.219711,30.43494,w,621493,Essential,8,772652,1,22139
-87.219711,30.456837,w,238210,Essential*,2,687567,1,22140
-87.219702,30.420099,w,238990,Essential*,5,638486,1,22141
-87.219684,30.48264,w,531210,Essential,7,727660,1,22142
-87.219684,30.535992,w,622210,Essential,1,911867,1,22143
-87.219684,30.535992,w,813312,Essential*,3,830239,1,22144
-87.2196790939173,30.4403668757933,w,813110,Essential*,1,588892,1,22145
-87.2196767395165,30.4795241418888,w,446199,Essential,1,738782,1,22146
-87.2196767395165,30.4795241418888,w,999999,"",2,623362,1,22147
-87.2196734445674,30.5101561172789,w,611610,Essential*,1,940490,1,22148
-87.2196705,30.417552,w,541110,Essential,4,650091,1,22149
-87.2196705,30.417552,w,541110,Essential,3,752083,1,22150
-87.2196705,30.482892,w,541611,Essential*,1,766601,1,22151
-87.2196525,30.428073,w,611620,Essential*,1,813061,1,22152
-87.219621,30.438972,w,811121,Essential,1,774856,1,22153
-87.219621,30.469608,w,541921,Nonessential,5,904768,1,22154
-87.219621,30.481713,w,621210,Essential,10,719002,1,22155
-87.219621,30.481713,w,621210,Essential,1,865450,1,22156
-87.219612,30.481119,w,621111,Essential,15,595107,1,22157
-87.219612,30.481119,w,621320,Essential,5,701177,1,22158
-87.219612,30.481119,w,621320,Essential,1,885048,1,22159
-87.219603,30.489768,w,812113,Nonessential,1,925123,1,22160
-87.2195715,30.472749,w,238310,Essential*,1,678841,1,22161
-87.2195715,30.48669,w,722513,Essential*,1,694823,1,22162
-87.2195715,30.528882,w,424920,Essential,1,955472,1,22163
-87.2195625,30.419613,w,523930,Essential,7,754244,1,22164
-87.2195625,30.419613,w,531210,Essential,12,548885,1,22165
-87.2195625,30.419613,w,531210,Essential,1,584473,1,22166
-87.2195625,30.419613,w,531311,Essential,1,598155,1,22167
-87.2195625,30.419613,w,561499,Essential*,5,957092,1,22168
-87.2195625,30.421647,w,722320,Essential*,1,573290,1,22169
-87.2195535,30.514086,w,238320,Essential*,1,696076,1,22170
-87.2195535,30.514086,w,446199,Essential,1,630947,1,22171
-87.2195535,30.514086,w,446199,Essential,1,670561,1,22172
-87.2195535,30.514086,w,453220,Nonessential,1,494536,1,22173
-87.2195535,30.514086,w,531210,Essential,1,875107,1,22174
-87.2195535,30.514086,w,541110,Essential,1,717806,1,22175
-87.2195535,30.514086,w,561499,Essential*,1,687641,1,22176
-87.2195535,30.514086,w,561499,Essential*,1,706072,1,22177
-87.2195535,30.514086,w,561499,Essential*,1,847363,1,22178
-87.2195535,30.514086,w,561499,Essential*,1,888982,1,22179
-87.2195535,30.514086,w,621111,Essential,1,483133,1,22180
-87.2195535,30.514086,w,621111,Essential,1,489229,1,22181
-87.2195535,30.514086,w,621111,Essential,1,489559,1,22182
-87.2195535,30.514086,w,621111,Essential,1,489974,1,22183
-87.2195535,30.514086,w,621111,Essential,1,493724,1,22184
-87.2195535,30.514086,w,621111,Essential,1,498491,1,22185
-87.2195535,30.514086,w,621111,Essential,1,500783,1,22186
-87.2195535,30.514086,w,621111,Essential,1,503050,1,22187
